ts,interval,angle,angular_velocity,cart_friction,cart_x,cart_velocity,input_left,input_right
1686683027.7584357,0.016666666666666666,-13.937709756565376,-0.5511002866873742,0.0,3.6592285743337243,3.1338702147307695,False,False
1686683027.775176,0.016666666666666666,-14.36086726720314,-0.42315751063776474,0.0,3.7114597445792015,2.149039344549954,False,False
1686683027.7919214,0.016666666666666666,-14.652248340339147,-0.2913810731360069,0.0,3.7472770669883175,1.1493026528749313,False,False
1686683027.80865,0.016666666666666666,-14.809197363416002,-0.1569490230768551,0.0,3.766432111202903,0.14190914050404752,False,False
1686683027.8253925,0.016666666666666666,-14.830260063248893,-0.021062699832890885,0.0,3.768797263544684,-0.866049424789133,False,False
1686683027.8428035,0.016666666666666666,-14.71519865444882,0.11506140880007365,0.0,3.7543631064648935,-1.8675293803251436,False,False
1686683027.859545,0.016666666666666666,-14.464998553151446,0.2502001012973736,0.0,3.723237616792858,-2.8554212972490465,False,False
1686683027.8763,0.016666666666666666,-14.081866225669746,0.38313232748170023,0.0,3.6756472618386624,-3.8224459911693565,False,False
1686683027.893044,0.016666666666666666,-13.569217635450356,0.5126485902193902,0.0,3.611939828652453,-4.761074433388704,False,False
1686683027.909789,0.016666666666666666,-12.931656691462429,0.6375609439879266,0.0,3.5325885880960186,-5.66348396544922,False,False
1686683027.9265418,0.016666666666666666,-12.17494309859728,0.7567135928651485,0.0,3.438197188671893,-6.52156062941296,False,False
1686683027.9432847,0.016666666666666666,-11.305949073926799,0.8689940246704815,0.0,3.3295045115149833,-7.326953953228908,False,False
1686683027.9600213,0.016666666666666666,-10.33260452549076,0.9733445484360388,0.0,3.207388612294494,-8.071186340830039,False,False
1686683027.9767747,0.016666666666666666,-9.26383049131821,1.0687740341725505,0.0,3.0728688399473185,-8.745814563758275,False,False
1686683027.9935126,0.016666666666666666,-8.109460898752536,1.1543695925656738,0.0,2.9271052638846413,-9.342636077066953,False,False
1686683028.010256,0.016666666666666666,-6.880153015287317,1.2293078834652187,0.0,2.771394662600187,-9.85392840135022,False,False
1686683028.0270157,0.016666666666666666,-5.587287304177315,1.292865711110002,0.0,2.6071625225777098,-10.272706076342752,False,False
1686683028.0437553,0.016666666666666666,-4.242857748869292,1.3444295553080234,0.0,2.435950754638611,-10.592977135138744,False,False
1686683028.0605192,0.016666666666666666,-2.8593540448654933,1.3835037040037985,0.0,2.2594011357195996,-10.809980028064523,False,False
1686683028.077277,0.016666666666666666,-1.4496373504740148,1.4097166943914785,0.0,2.079234801918574,-10.920382656107055,False,False
1686683028.0940375,0.016666666666666666,-0.026811515464349258,1.4228258350096654,0.0,1.897228424316836,-10.922427679333973,False,False
1686683028.1107702,0.016666666666666666,1.3959081500553243,1.4227196655196737,0.0,1.7151879629946052,-10.816012356266322,False,False
1686683028.1275244,0.016666666666666666,2.80532645731065,1.4094183072553255,0.0,1.5349210903901849,-10.602696453816415,False,False
1686683028.1442878,0.016666666666666666,4.188398214985657,1.3830717576750073,0.0,1.3582094828266236,-10.285637696243349,False,False
1686683028.1610675,0.016666666666666666,5.532354491442864,1.3439562764572068,0.0,1.1867821878892073,-9.86946016556933,False,False
1686683028.1778038,0.016666666666666666,6.824823583038137,1.2924690915952732,0.0,1.0222911851296885,-9.36006640111962,False,False
1686683028.1945148,0.016666666666666666,8.053945296531918,1.2291217134937806,0.0,0.8662900784443082,-8.764408140083479,False,False
1686683028.2112901,0.016666666666666666,9.20847747573835,1.1545321792064325,0.0,0.7202166094429003,-8.090233320723621,False,False
1686683028.2280207,0.016666666666666666,10.277894031668142,1.0694165559297915,0.0,0.5853793874308622,-7.345827957483544,False,False
1686683028.244793,0.016666666666666666,11.252474045574825,0.9745800139066834,0.0,0.4629489214728437,-6.53977081452926,False,False
1686683028.261552,0.016666666666666666,12.12338178330538,0.8709077377305547,0.0,0.35395274123072795,-5.680716645501323,False,False
